"Search Terms Report Jun 20 2012 - Jun 7 2013 (Jun 20, 2012-Jun 7, 2013)"
Match type	Search term	Added/Excluded	Campaign	Ad group	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Conv. (1-per-click)
phrase	farmface ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.29	2.29	1.0	0
phrase	my e every m ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.78	1.78	1.0	0
phrase	illinois hong ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	0.17	0.17	1.0	0
phrase	ning logo	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.81	1.81	2.0	0
phrase	sample ning 3.0	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.26	3.26	1.0	0
phrase	ning affiliate program	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	1.0	0
phrase	ning fashion	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	4	50.00%	1.60	3.19	1.0	0
phrase	all ning network in nigeria	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	4	25.00%	1.54	1.54	2.3	0
phrase	http mccutcheon com ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	0.28	0.28	2.0	0
phrase	ning offers	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.88	2.88	1.0	0
phrase	ning free trial	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	4	25.00%	2.84	2.84	1.0	0
phrase	maleshortcut ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.48	1.48	1.0	0
phrase	ning option for free	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.20	3.20	1.0	0
phrase	p ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	0.99	0.99	1.0	0
phrase	social networks bilt with ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	1	200.00%	2.23	4.46	1.0	0
phrase	canada africa business indigenous business owners managers search ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	2	100.00%	1.60	3.20	1.0	0
phrase	ning updates	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	4.55	4.55	1.0	0
phrase	examples of ning sites	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	7	14.29%	2.17	2.17	1.0	0
phrase	carrollreads ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	4.77	4.77	1.0	0
phrase	ning id	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.39	3.39	1.0	0
phrase	ning free	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	16	12.50%	2.54	5.09	1.5	0
phrase	nitro ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	4	50.00%	2.04	4.08	1.0	0
phrase	ning master	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.13	2.13	1.0	0
phrase	beyond the looking glass ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	2.0	0
phrase	facebook ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	2.80	2.80	1.0	0
phrase	ning south africa	Added	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	1.0	1
phrase	20 4 2013 sbtn com mor ning do dung mai phi long	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.77	1.77	2.0	0
phrase	brightness ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	3	5	60.00%	1.49	4.48	2.0	0
phrase	a free version of the ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.67	5.67	1.0	0
phrase	ning type comments for my website	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	0.93	0.93	1.0	0
phrase	ning sign in	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.92	1.92	1.0	0
phrase	ning join group	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.45	2.45	1.0	0
phrase	brothers of magnitude ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	4	5	80.00%	0.84	3.34	1.2	0
phrase	kidsnet ning com	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.01	1.01	1.0	0
phrase	leadershipbio ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	2	100.00%	0.44	0.88	1.0	0
phrase	ning app	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	11	18.18%	2.07	4.14	1.5	0
phrase	skins for ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.73	5.73	1.0	0
phrase	copley retention systems ning social network	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	6.26	6.26	2.0	0
phrase	lhs digital design ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	5	20.00%	4.21	4.21	1.4	0
phrase	ning in education	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	2.0	0
phrase	maleshortcuts ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	0.50	0.50	1.0	0
phrase	better than ning and cheaper	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.87	1.87	1.0	0
phrase	plugins for ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.23	3.23	1.0	0
phrase	ning game	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	6	33.33%	1.60	3.19	2.0	0
phrase	redes sociales de ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.21	1.21	1.0	0
phrase	glam social ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.65	1.65	2.0	0
phrase	contact ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.13	2.13	1.0	0
phrase	embeddable social network like ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.55	1.55	2.0	0
phrase	open source version of ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.41	1.41	1.0	0
phrase	premium ning templates	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.69	1.69	3.0	0
phrase	ning roadmap	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.72	5.72	2.0	0
phrase	ning social network examples	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	1.86	1.86	2.5	0
phrase	ning community demo	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.91	2.91	2.0	0
phrase	p style text align left img src http api ning com files 2u5lt5drkl11hpmqjghwrrno1uakkdp1 2nz0mq5gi0coic5bvf8jzw * 57mztlp6n yfox	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.65	2.65	1.0	0
phrase	social network ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	2	100.00%	1.74	3.47	1.0	0
phrase	ning site examples	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	2.53	2.53	1.0	0
phrase	miles on ning * *	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.90	1.90	1.0	0
phrase	belgium ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	5	13	38.46%	2.00	10.00	2.0	0
phrase	ning financial group	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.14	3.14	1.0	0
phrase	mama papa ning pipa chucha cdo	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.94	1.94	2.0	0
phrase	ning vs	Added	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	5.29	5.29	1.0	0
phrase	software similar to ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	0.84	0.84	1.0	0
phrase	free social networks like ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	2.41	2.41	1.0	0
phrase	ning cost	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.51	3.51	1.0	0
phrase	lighte ning express	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.14	2.14	1.0	0
phrase	sticey ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	6.15	6.15	1.0	0
phrase	ning comparison	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	2	100.00%	2.52	5.05	1.0	0
phrase	indiana lowdmouf ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.56	2.56	1.0	0
phrase	gardenshare ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	9.68	9.68	1.0	0
phrase	www pleasantridge ning com	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	0.99	0.99	1.0	0
phrase	lego ning jargo files true	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.94	1.94	3.0	0
phrase	ning examples websites	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.69	2.69	1.0	0
phrase	ning alternatives free jomsocial	Added	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	4.14	4.14	1.0	0
phrase	best ning alternative	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	2	100.00%	2.13	4.26	1.0	0
phrase	brotherhood ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	3	5	60.00%	1.62	4.87	1.0	0
phrase	telli nüüd eesti kõige loetum naisteajakiri ning saad kingituseks praktilise ja mõnusa jutekoti	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.58	2.58	3.0	0
phrase	ning this site works with resolution 720px and above ple	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	0.66	0.66	3.0	0
phrase	url ning ning_app_ad html index	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.72	1.72	1.0	0
phrase	salon ning reviews	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.74	1.74	2.0	0
phrase	ning no automatic renewal	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	16.56	16.56	1.0	0
phrase	ning software	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.45	1.45	1.0	0
phrase	powered by ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	7	14.29%	1.73	1.73	1.0	0
phrase	perche ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.00	2.00	2.0	0
phrase	gary roosevelt ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.00	1.00	1.0	0
phrase	edmund oneill ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.49	2.49	1.0	0
phrase	www extraterrestrials ning com	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	0.93	0.93	1.0	0
phrase	ning widgets	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.27	2.27	1.0	0
phrase	ning map photos	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.15	5.15	1.0	0
phrase	club ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	2.44	2.44	1.0	0
phrase	buy a ning template	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.79	1.79	2.0	0
phrase	thinkbedo ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	4.14	4.14	1.0	0
phrase	ning successful sites	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	1.0	0
phrase	ning social west jesmond	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.30	2.30	1.0	0
phrase	curvecitydivas ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	1	200.00%	0.52	1.04	2.0	0
phrase	word press vs ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	9.84	9.84	1.0	0
phrase	make a social website with ning or go daddy com	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	1	200.00%	1.28	2.56	3.0	0
phrase	ning website examples	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	1.0	0
phrase	ning store	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	4	25.00%	2.60	2.60	1.0	0
phrase	modest ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	11	18.18%	1.94	3.89	2.0	0
phrase	ning designs	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	6.99	6.99	1.0	0
phrase	automotive ning network	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.72	2.72	1.0	0
phrase	ning scams clients	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.35	5.35	1.0	0
phrase	ning myfunhouse	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.58	1.58	1.0	0
phrase	sites made with ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.96	2.96	1.0	0
phrase	ning for english	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.26	2.26	1.0	0
phrase	hisportsfolio com ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	0.30	0.30	1.0	0
phrase	rambler's top100 ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.65	3.65	2.0	0
phrase	ning possibilities	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.98	2.98	1.0	0
phrase	http gcevietram ning comsgroupaz backan sensing	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.44	1.44	1.0	0
phrase	community ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	2.10	2.10	1.0	0
phrase	free network like ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.19	1.19	1.0	0
phrase	european social club ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	14	26	53.85%	2.02	28.24	2.0	0
phrase	ning better than socialgo	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.93	2.93	2.0	0
phrase	financialdiscussions ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.07	1.07	4.0	0
phrase	ning latin	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	6.05	6.05	1.0	0
phrase	lay sangha buddhist contemplatives ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.33	2.33	1.0	0
phrase	ning boy	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	4	25.00%	3.53	3.53	1.0	0
phrase	macdonald ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	8	25.00%	1.64	3.29	2.9	0
phrase	mongolia ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	6	33.33%	2.00	4.00	2.0	0
phrase	vustudent ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	1.04	1.04	1.5	0
phrase	ning alternatives	Added	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	10	176	5.68%	3.39	33.89	1.0	0
phrase	ning nyc	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.33	3.33	1.0	0
phrase	import ning to social engine	Added	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	3	66.67%	1.81	3.62	1.0	1
phrase	bishops ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	1.48	1.48	1.0	0
phrase	sick ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	14.94	14.94	1.0	0
phrase	social community for art like ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.36	1.36	2.0	0
phrase	soulfitwomensisterhood ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.15	1.15	1.0	0
phrase	ning male and female chats	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	8	12.50%	1.33	1.33	1.3	0
phrase	ning mmsd	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	12.31	12.31	1.0	0
phrase	ning project management	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.80	2.80	1.0	0
phrase	sites similar to ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	2.06	2.06	1.5	0
phrase	ning clone open source	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.22	3.22	1.0	0
phrase	ning network deboskey	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	7.23	7.23	1.0	0
phrase	ning websites that were sold	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	2.00	2.00	2.0	0
phrase	pledgemusic ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.93	1.93	1.0	0
phrase	http llnb88itc ning comesther	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.67	2.67	1.0	0
phrase	ning nang nong	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	12	16.67%	1.02	2.05	1.1	0
phrase	alternative to ning group networks	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.23	2.23	1.0	0
phrase	choc net http ning it bszgu2	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.78	1.78	1.0	0
phrase	3 grade writing tingtib ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	9.04	9.04	1.0	0
phrase	search ning groups	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	1.00	1.00	1.0	0
phrase	ning alternatives free	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.47	5.47	1.0	1
phrase	ning for wordpress	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.04	3.04	1.0	0
phrase	ning videos	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.68	2.68	1.0	0
phrase	ning sign in page codes	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.35	1.35	4.0	0
phrase	new networks 3.0 ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.57	2.57	1.0	0
phrase	ministries ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	23	8.70%	0.94	1.88	1.1	0
phrase	esh ning net	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.29	1.29	3.0	0
phrase	create a free ning forum	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	2.0	0
phrase	chong ning zhong bao	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	4	25.00%	2.10	2.10	1.0	0
phrase	services like ning	Added	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	2.02	2.02	1.0	0
phrase	help with my ning site	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.55	2.55	1.0	0
phrase	eyeforaneye ning	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.69	1.69	1.0	0
phrase	ning games	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	6	23	26.09%	4.10	24.62	1.8	0
phrase	હેલ્થ ટિપ્સ ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.45	1.45	1.0	0
phrase	ning manuals for microsoft 2013	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	3.79	3.79	1.0	0
phrase	ning 3.0	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	2	48	4.17%	2.86	5.72	1.0	1
phrase	ning competitors 2012	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	6	12	50.00%	2.43	14.56	1.0	0
phrase	ning fast more	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.02	1.02	1.0	0
phrase	business men ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	2.39	2.39	2.0	0
phrase	ning website	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	2	50.00%	5.26	5.26	1.5	0
phrase	paintmyphoto ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	6	16.67%	5.00	5.00	1.0	0
phrase	ictinedubd ning gov	Excluded	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	3	33.33%	0.44	0.44	1.0	0
phrase	ning reviews 2012	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.00	5.00	1.0	0
phrase	ning add on apps	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	5.01	5.01	1.0	0
phrase	examples of ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	6	16.67%	2.49	2.49	1.2	0
phrase	other services like ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.10	2.10	1.0	0
phrase	site networks like ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	0.93	0.93	1.0	0
phrase	social networking sites similar to ning	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	1.97	1.97	1.0	0
phrase	better than ning platform	None	1 - SEM - Direct Response - Home Page	9 - Ad Group - Ning	1	1	100.00%	2.08	2.08	1.0	0
